s_no,key,num_equality_compares,cumulative_avg
8722,lamenting,2,2.07
8723,curtains,2,2.07
8724,heavytreading,8,2.07
8725,branches,2,2.07
8726,striding,0,2.07
8727,cautiously,2,2.07
8728,together,2,2.07
8729,courtyard,2,2.07
8730,different,2,2.07
8731,directions,2,2.07
8732,presently,2,2.07
8733,strangely,0,2.07
8734,luminous,2,2.07
8735,flickering,0,2.07
8736,architecture,4,2.07
8737,transparent,2,2.07
8738,balustrades,6,2.07
8739,brighter,4,2.07
8740,awakened,2,2.07
8741,saddling,2,2.07
8742,spurring,4,2.07
8743,splashing,4,2.07
8744,darkness,2,2.07
8745,fountain,2,2.07
8746,monsieur,2,2.07
8747,gabelles,0,2.07
8748,impatiently,6,2.07
8749,particular,4,2.07
8750,fountain,2,2.07
8751,clattered,2,2.07
8752,galloped,24,2.08
8753,officers,2,2.08
8754,soldiers,2,2.08
8755,gentlemen,2,2.08
8756,officers,2,2.08
8757,valuable,2,2.08
8758,officers,2,2.08
8759,soldiers,2,2.08
8760,answered,2,2.08
8761,illuminating,2,2.08
8762,particular,4,2.08
8763,inspired,6,2.08
8764,lighting,6,2.08
8765,scarcity,0,2.08
8766,everything,2,2.08
8767,occasioned,8,2.08
8768,borrowed,0,2.08
8769,peremptory,0,2.08
8770,monsieur,2,2.08
8771,reluctance,0,2.08
8772,hesitation,2,2.08
8773,functionarys,0,2.08
8774,submissive,4,2.08
8775,authority,4,2.08
8776,remarked,2,2.08
8777,carriages,4,2.08
8778,bonfires,2,2.08
8779,posthorses,2,2.08
8780,conflagration,0,2.08
8781,straight,4,2.08
8782,infernal,2,2.08
8783,obscured,0,2.08
8784,struggled,2,2.08
8785,contending,8,2.08
8786,scorched,0,2.08
8787,shrivelled,2,2.08
8788,distance,2,2.08
8789,fountain,2,2.08
8790,extinguisher,8,2.08
8791,vanished,2,2.08
8792,trickled,0,2.08
8793,branched,6,2.08
8794,crystallisation,0,2.08
8795,stupefied,0,2.08
8796,enshrouded,2,2.08
8797,destination,2,2.08
8798,illuminated,2,2.08
8799,abolishing,2,2.08
8800,lightheaded,0,2.08
8801,bellringing,4,2.08
8802,bethinking,0,2.08
8803,monsieur,2,2.08
8804,collection,2,2.08
8805,taxesthough,2,2.08
8806,instalment,22,2.08
8807,daysbecame,2,2.08
8808,impatient,2,2.08
8809,interview,2,2.08
8810,surrounding,2,2.08
8811,summoned,2,2.08
8812,personal,2,2.08
8813,conference,2,2.08
8814,whereupon,2,2.08
8815,monsieur,2,2.08
8816,conference,2,2.08
8817,withdrew,2,2.08
8818,housetop,30,2.08
8819,chimneys,2,2.08
8820,resolved,2,2.08
8821,southern,0,2.08
8822,retaliative,0,2.08
8823,temperament,2,2.08
8824,foremost,2,2.08
8825,probably,2,2.08
8826,monsieur,2,2.08
8827,combined,2,2.08
8828,joyringing,0,2.08
8829,illomened,2,2.08
8830,postinghouse,2,2.08
8831,inclination,2,2.08
8832,displace,12,2.08
8833,suspense,2,2.08
8834,monsieur,2,2.08
8835,resolved,2,2.08
8836,friendly,2,2.08
8837,appearing,2,2.08
8838,rushcandles,2,2.08
8839,guttering,0,2.08
8840,dispersed,2,2.08
8841,monsieur,2,2.08
8842,bringing,2,2.08
8843,functionaries,2,2.08
8844,fortunate,4,2.08
8845,oncepeaceful,0,2.08
8846,villagers,6,2.08
8847,townspeople,6,2.08
8848,fortunate,4,2.08
8849,functionaries,4,2.08
8850,soldiery,2,2.08
8851,steadily,2,2.08
8852,whosoever,0,2.08
8853,altitude,0,2.08
8854,functionary,2,2.08
8855,mathematics,0,2.08
8856,calculate,2,2.08
8857,successfully,2,2.08
8858,loadstone,0,2.08
8859,beholders,2,2.08
8860,shorethree,2,2.08
8861,consumed,2,2.08
8862,birthdays,0,2.08
8863,peaceful,8,2.08
8864,listened,2,2.08
8865,thronging,0,2.08
8866,footsteps,2,2.08
8867,footsteps,2,2.08
8868,tumultuous,0,2.08
8869,declared,14,2.08
8870,terrible,2,2.08
8871,enchantment,0,2.08
8872,persisted,2,2.08
8873,monseigneur,2,2.08
8874,dissociated,2,2.08
8875,phenomenon,2,2.08
8876,appreciated,0,2.08
8877,considerable,2,2.08
8878,receiving,2,2.08
8879,dismissal,0,2.08
8880,together,2,2.08
8881,infinite,2,2.08
8882,terrified,4,2.08
8883,question,2,2.08
8884,immediately,2,2.08
8885,monseigneur,2,2.08
8886,backwards,2,2.08
8887,performing,0,2.08
8888,compelling,0,2.08
8889,hurricane,0,2.08
8890,national,2,2.08
8891,lucifers,6,2.08
8892,sardanapaluss,16,2.08
8893,blindnessbut,2,2.08
8894,exclusive,0,2.08
8895,outermost,2,2.08
8896,intrigue,0,2.08
8897,corruption,0,2.08
8898,dissimulation,0,2.08
8899,together,2,2.08
8900,besieged,0,2.08
8901,suspended,2,2.08
8902,thousand,2,2.08
8903,ninetytwo,0,2.08
8904,monseigneur,2,2.08
8905,scattered,2,2.08
8906,headquarters,0,2.08
8907,gatheringplace,2,2.08
8908,monseigneur,2,2.08
8909,tellsons,2,2.08
8910,supposed,2,2.08
8911,resorted,2,2.08
8912,monseigneur,2,2.08
8913,moreover,2,2.08
8914,intelligence,2,2.08
8915,quickest,2,2.08
8916,tellsons,2,2.08
8917,munificent,0,2.08
8918,extended,2,2.08
8919,liberality,0,2.08
8920,customers,2,2.08
8921,anticipating,0,2.08
8922,confiscation,0,2.08
8923,provident,0,2.08
8924,remittances,0,2.08
8925,tellsons,2,2.08
8926,brethren,0,2.08
8927,newcomer,2,2.08
8928,reported,10,2.08
8929,tellsons,2,2.08
8930,tellsons,2,2.08
8931,intelligence,2,2.08
8932,exchange,14,2.08
8933,inquiries,4,2.08
8934,consequence,2,2.08
8935,numerous,2,2.08
8936,tellsons,2,2.08
8937,sometimes,2,2.08
8938,steaming,2,2.08
8939,afternoon,2,2.08
8940,penitential,2,2.08
8941,interviews,0,2.08
8942,newsexchange,4,2.08
8943,overflowing,2,2.08
8944,although,2,2.08
8945,youngest,0,2.08
8946,hesitating,2,2.08
8947,understand,2,2.08
8948,unsettled,0,2.08
8949,uncertain,2,2.08
8950,travelling,2,2.08
8951,disorganised,0,2.08
8952,cheerful,2,2.08
8953,confidence,2,2.08
8954,interfere,10,2.08
8955,fourscore,0,2.08
8956,interfering,2,2.08
8957,disorganised,2,2.08
8958,disorganised,2,2.08
8959,occasion,2,2.08
8960,somebody,2,2.08
8961,business,2,2.08
8962,tellsons,2,2.08
8963,confidence,2,2.08
8964,uncertain,2,2.08
8965,travelling,2,2.08
8966,prepared,2,2.08
8967,inconveniences,0,2.08
8968,tellsons,2,2.08
8969,somewhat,0,2.08
8970,restlessly,2,2.08
8971,thinking,2,2.08
8972,exclaimed,2,2.08
8973,yourself,4,2.08
8974,frenchman,0,2.08
8975,counsellor,16,2.08
8976,frenchman,2,2.08
8977,thinking,2,2.08
8978,sympathy,2,2.08
8979,miserable,2,2.08
8980,abandoned,2,2.08
8981,something,2,2.08
8982,thoughtful,4,2.08
8983,listened,2,2.08
8984,persuade,4,2.08
8985,restraint,0,2.08
8986,repeated,2,2.08
8987,conception,0,2.08
8988,difficulty,2,2.08
8989,business,2,2.08
8990,transacted,6,2.08
8991,involved,2,2.08
8992,compromising,14,2.09
8993,consequences,2,2.09
8994,documents,4,2.09
8995,destroyed,2,2.09
8996,tomorrow,2,2.09
8997,judicious,0,2.09
8998,selection,2,2.09
8999,possible,2,2.09
9000,otherwise,2,2.09
9001,precious,2,2.09
9002,scarcely,2,2.09
9003,tellsons,2,2.09
9004,thistellsons,10,2.09
9005,yearsbecause,0,2.09
9006,gallantry,2,2.09
9007,youthful,2,2.09
9008,nonsense,12,2.09
9009,glancing,2,2.09
9010,remember,4,2.09
9011,impossibility,0,2.09
9012,precious,2,2.09
9013,confidence,2,2.09
9014,businesslike,2,2.09
9015,strangest,0,2.09
9016,barriers,0,2.09
9017,businesslike,2,2.09
9018,everything,2,2.09
9019,pressing,2,2.09
9020,proposed,4,2.09
9021,bodyguard,2,2.09
9022,anything,2,2.09
9023,heartily,0,2.09
9024,gallantry,2,2.09
9025,youthfulness,0,2.09
9026,nonsense,12,2.09
9027,nonsense,12,2.09
9028,executed,2,2.09
9029,commission,2,2.09
9030,tellsons,2,2.09
9031,proposal,2,2.09
9032,dialogue,2,2.09
9033,monseigneur,2,2.09
9034,swarming,2,2.09
9035,boastful,2,2.09
9036,rascalpeople,0,2.09
9037,monseigneur,2,2.09
9038,reverses,0,2.09
9039,orthodoxy,16,2.09
9040,terrible,2,2.09
9041,revolution,2,2.09
9042,observers,0,2.09
9043,wretched,2,2.09
9044,millions,2,2.09
9045,perverted,6,2.09
9046,resources,22,2.09
9047,prosperous,2,2.09
9048,inevitably,2,2.09
9049,recorded,8,2.09
9050,vapouring,2,2.09
9051,combined,2,2.09
9052,extravagant,2,2.09
9053,monseigneur,2,2.09
9054,restoration,2,2.09
9055,exhausted,2,2.09
9056,remonstrance,2,2.09
9057,vapouring,4,2.09
9058,troublesome,2,2.09
9059,confusion,2,2.09
9060,uneasiness,2,2.09
9061,restless,2,2.09
9062,promotion,0,2.09
9063,therefore,2,2.09
9064,broaching,0,2.09
9065,monseigneur,2,2.09
9066,exterminating,14,2.09
9067,accomplishing,2,2.09
9068,abolition,6,2.09
9069,sprinkling,0,2.09
9070,particular,4,2.09
9071,objection,2,2.09
9072,remaining,2,2.09
9073,interpose,2,2.09
9074,approached,2,2.09
9075,unopened,4,2.09
9076,discovered,2,2.09
9077,addressed,4,2.09
9078,directionthe,2,2.09
9079,pressing,4,2.09
9080,monsieur,2,2.09
9081,heretofore,2,2.09
9082,evremonde,0,2.09
9083,confided,2,2.09
9084,marriage,2,2.09
9085,beunless,2,2.09
9086,dissolved,0,2.09
9087,obligationkept,4,2.09
9088,inviolate,6,2.10
9089,suspicion,2,2.10
9090,referred,2,2.10
9091,everybody,2,2.10
9092,gentleman,2,2.10
9093,inquiringly,4,2.10
9094,monseigneur,2,2.10
9095,plotting,2,2.10
9096,indignant,2,2.10
9097,monseigneur,2,2.10
9098,plotting,4,2.10
9099,indignant,4,2.10
9100,something,2,2.10
9101,disparaging,0,2.10
9102,concerning,4,2.10
9103,believebut,0,2.10
9104,degenerate,4,2.10
9105,successorof,10,2.10
9106,polished,6,2.10
9107,murdered,0,2.10
9108,abandoned,2,2.10
9109,anotherthis,2,2.10
9110,monseigneur,2,2.10
9111,uppermost,0,2.10
9112,suffocated,4,2.10
9113,infected,0,2.10
9114,doctrines,4,2.10
9115,direction,2,2.10
9116,opposition,2,2.10
9117,abandoned,2,2.10
9118,inherited,2,2.10
9119,recompense,2,2.10
9120,deserves,2,2.10
9121,infamous,4,2.10
9122,restrain,2,2.10
9123,shoulder,2,2.10
9124,extraordinary,2,2.10
9125,questions,2,2.10
9126,infected,2,2.10
9127,pestilent,0,2.10
9128,blasphemous,0,2.10
9129,abandoned,2,2.10
9130,property,2,2.10
9131,wholesale,0,2.10
9132,instructs,0,2.10
9133,contamination,0,2.10
9134,scoundrel,2,2.10
9135,difficulty,2,2.10
9136,understand,2,2.10
9137,gentleman,2,2.10
9138,understand,2,2.10
9139,gentleman,2,2.10
9140,understand,2,2.10
9141,compliments,2,2.10
9142,abandoning,0,2.10
9143,position,2,2.10
9144,butcherly,0,2.09
9145,gentlemen,2,2.09
9146,snapping,0,2.09
9147,something,2,2.09
9148,trusting,2,2.09
9149,precious,2,2.09
9150,proteges,0,2.09
9151,gentlemen,2,2.09
9152,shouldered,4,2.09
9153,fleetstreet,8,2.10
9154,approbation,0,2.10
9155,departure,0,2.09
9156,undertake,6,2.10
9157,addressed,4,2.10
9158,contents,2,2.10
9159,monsieur,2,2.10
9160,heretofore,2,2.10
9161,violence,4,2.10
9162,indignity,0,2.10
9163,suffered,2,2.10
9164,destroyedrazed,0,2.10
9165,imprisoned,6,2.10
9166,monsieur,2,2.10
9167,heretofore,2,2.10
9168,summoned,2,2.10
9169,tribunal,2,2.10
9170,generous,4,2.10
9171,emigrant,2,2.10
9172,represent,8,2.10
9173,according,2,2.10
9174,commands,0,2.10
9175,represent,8,2.10
9176,sequestration,10,2.10
9177,emigrant,4,2.10
9178,property,2,2.10
9179,remitted,0,2.10
9180,collected,2,2.10
9181,recourse,0,2.10
9182,response,2,2.10
9183,emigrant,4,2.10
9184,emigrant,4,2.10
9185,gracious,2,2.10
9186,monsieur,2,2.10
9187,heretofore,2,2.10
9188,emigrant,4,2.10
9189,monsieur,2,2.10
9190,heretofore,2,2.10
9191,desolate,4,2.10
9192,generosity,2,2.10
9193,supplicate,0,2.10
9194,monsieur,2,2.10
9195,heretofore,2,2.10
9196,monsieur,2,2.10
9197,heretofore,2,2.10
9198,destruction,4,2.10
9199,monsieur,2,2.10
9200,heretofore,2,2.10
9201,assurance,4,2.10
9202,dolorous,4,2.10
9203,afflicted,2,2.10
9204,uneasiness,2,2.10
9205,vigourous,0,2.10
9206,fidelity,2,2.10
9207,reproachfully,0,2.10
9208,considering,2,2.10
9209,passersby,2,2.10
9210,culminated,2,2.10
9211,reputation,2,2.10
9212,resentful,2,2.10
9213,suspicions,4,2.10
9214,aversion,2,2.10
9215,conscience,2,2.10
9216,regarded,2,2.10
9217,crumbling,2,2.10
9218,supposed,2,2.10
9219,imperfectly,0,2.10
9220,renunciation,0,2.10
9221,incomplete,2,2.10
9222,systematically,2,2.10
9223,supervised,0,2.10
9224,happiness,2,2.10
9225,necessity,2,2.10
9226,actively,2,2.10
9227,employed,2,2.10
9228,troubles,2,2.10
9229,followed,2,2.10
9230,annihilated,2,2.10
9231,immature,2,2.10
9232,following,2,2.10
9233,circumstances,2,2.10
9234,yieldednot,14,2.10
9235,disquiet,0,2.10
9236,continuous,2,2.10
9237,accumulating,0,2.10
9238,resistance,0,2.10
9239,struggled,2,2.10
9240,nobility,2,2.10
9241,trooping,12,2.10
9242,property,2,2.10
9243,confiscation,2,2.10
9244,destruction,4,2.10
9245,blotting,0,2.10
9246,authority,4,2.10
9247,oppressed,2,2.10
9248,imprisoned,8,2.10
9249,relinquished,0,2.10
9250,monsieur,2,2.10
9251,impoverished,2,2.10
9252,involved,2,2.10
9253,instructions,2,2.10
9254,givesuch,0,2.10
9255,creditors,6,2.10
9256,summerand,4,2.10
9257,favoured,2,2.10
9258,desperate,2,2.10
9259,resolution,2,2.10
9260,influence,2,2.10
9261,loadstone,2,2.10
9262,everything,2,2.10
9263,steadily,2,2.10
9264,terrible,2,2.10
9265,attraction,2,2.10
9266,uneasiness,2,2.10
9267,instruments,2,2.10
9268,something,2,2.10
9269,bloodshed,2,2.10
9270,humanity,2,2.10
9271,uneasiness,2,2.10
9272,reproaching,0,2.10
9273,comparison,2,2.10
9274,gentleman,2,2.10
9275,comparison,2,2.10
9276,injurious,0,2.10
9277,instantly,2,2.10
9278,followed,2,2.10
9279,monseigneur,2,2.10
9280,bitterly,2,2.10
9281,followed,2,2.10
9282,gabelles,2,2.10
9283,innocent,2,2.10
9284,prisoner,4,2.10
9285,resolution,2,2.10
9286,loadstone,2,2.10
9287,intention,2,2.10
9288,although,2,2.10
9289,incomplete,2,2.10
9290,presented,2,2.10
9291,gratefully,2,2.10
9292,acknowledged,2,2.10
9293,presenting,4,2.10
9294,glorious,0,2.10
9295,sanguine,0,2.10
9296,illusion,0,2.10
9297,influence,2,2.10
9298,revolution,2,2.10
9299,fearfully,6,2.10
9300,resolution,2,2.10
9301,considered,2,2.10
9302,separation,2,2.10
9303,reluctant,2,2.10
9304,thoughts,2,2.10
9305,dangerous,2,2.10
9306,knowledge,2,2.10
9307,suspense,2,2.10
9308,incompleteness,0,2.10
9309,situation,2,2.10
9310,referable,4,2.10
9311,reviving,0,2.10
9312,associations,2,2.10
9313,circumstance,2,2.10
9314,influence,2,2.10
9315,thoughts,2,2.10
9316,tellsons,2,2.10
9317,intention,2,2.10
9318,carriage,2,2.10
9319,posthorses,2,2.10
9320,equipped,0,2.10
9321,delivered,6,2.10
9322,dangerous,2,2.10
9323,prisoner,4,2.10
9324,pocketbook,0,2.10
9325,unfortunate,2,2.10
9326,received,2,2.10
9327,mentioned,2,2.10
9328,tomorrow,2,2.10
9329,mentioned,2,2.10
9330,atmosphere,2,2.10
9331,fleetstreet,8,2.10
9332,precious,2,2.10
9333,doubtfully,2,2.10
9334,carriage,2,2.10
9335,fourteenth,6,2.10
9336,augusthe,2,2.10
9337,explaining,2,2.10
9338,obligation,4,2.10
9339,confident,2,2.10
9340,involved,2,2.10
9341,personal,2,2.10
9342,confiding,2,2.10
9343,dwelling,2,2.10
9344,strongest,4,2.10
9345,assurances,4,2.10
9346,despatch,2,2.10
9347,immediately,2,2.10
9348,reservation,2,2.10
9349,preserve,6,2.10
9350,innocent,2,2.10
9351,profoundly,2,2.10
9352,unsuspicious,0,2.10
9353,affectionate,2,2.10
9354,resolute,2,2.10
9355,impended,0,2.10
9356,anything,2,2.10
9357,embraced,2,2.10
9358,scarcely,2,2.10
9359,namesake,2,2.10
9360,pretending,2,2.10
9361,byandbye,2,2.10
9362,imaginary,2,2.10
9363,engagement,0,2.10
9364,secreted,2,2.10
9365,straight,4,2.10
9366,delivered,6,2.10
9367,midnight,2,2.10
9368,generosity,2,2.10
9369,prisoners,2,2.10
9370,strengthened,2,2.10
9371,loadstone,2,2.10
9372,thirdthe,4,2.10
9373,traveller,2,2.10
9374,thousand,2,2.10
9375,ninetytwo,2,2.10
9376,equipages,0,2.10
9377,encountered,2,2.10
9378,unfortunate,2,2.10
9379,obstacles,0,2.10
9380,towngate,0,2.10
9381,taxinghouse,0,2.10
9382,patriots,2,2.10
9383,national,2,2.10
9384,explosive,0,2.10
9385,readiness,2,2.10
9386,crossquestioned,4,2.10
9387,inspected,0,2.10
9388,capricious,0,2.10
9389,judgment,2,2.10
9390,republic,6,2.10
9391,indivisible,2,2.10
9392,equality,0,2.10
9393,fraternity,16,2.10
9394,accomplished,2,2.10
9395,perceive,2,2.10
9396,declared,16,2.10
9397,whatever,2,2.10
9398,journeys,0,2.10
9399,universal,4,2.10
9400,watchfulness,2,2.10
9401,encompassed,2,2.10
9402,forwarded,6,2.10
9403,destination,2,2.10
9404,completely,2,2.10
9405,universal,4,2.10
9406,watchfulness,2,2.10
9407,retarded,2,2.10
9408,progress,6,2.10
9409,stopping,2,2.10
9410,anticipation,2,2.10
9411,production,0,2.10
9412,afflicted,2,2.10
9413,gabelles,2,2.10
9414,difficulty,2,2.10
9415,guardhouse,2,2.10
9416,therefore,2,2.10
9417,surprised,2,2.10
9418,awakened,2,2.10
9419,remitted,2,2.10
9420,awakened,2,2.10
9421,functionary,2,2.10
9422,patriots,2,2.10
9423,emigrant,4,2.10
9424,functionary,2,2.10
9425,dispense,2,2.10
9426,striking,2,2.10
9427,coverlet,6,2.10
9428,aristocrat,2,2.10
9429,observed,2,2.10
9430,functionary,2,2.10
9431,aristocrat,2,2.10
9432,escortand,0,2.10
9433,scowling,4,2.10
9434,protected,0,2.10
9435,lampiron,0,2.10
9436,observed,2,2.10
9437,functionary,2,2.10
9438,yourself,4,2.10
9439,emigrant,4,2.10
9440,complied,6,2.10
9441,guardhouse,2,2.10
9442,patriots,2,2.10
9443,drinking,2,2.10
9444,sleeping,2,2.10
9445,watchfire,0,2.10
9446,patriots,2,2.10
9447,tricoloured,4,2.10
9448,cockades,0,2.10
9449,national,2,2.10
9450,escorted,2,2.10
9451,governed,12,2.10
9452,attached,2,2.10
9453,patriots,2,2.10
9454,clattering,2,2.10
9455,pavement,2,2.10
9456,miredeep,0,2.10
9457,traversed,2,2.10
9458,travelled,2,2.10
9459,daybreak,4,2.10
9460,twilight,2,2.10
9461,wretchedly,2,2.10
9462,thatched,0,2.10
9463,shoulders,2,2.10
9464,personal,2,2.10
9465,discomfort,0,2.10
9466,attended,2,2.10
9467,considerations,0,2.10
9468,patriots,2,2.10
9469,chronically,0,2.10
9470,carrying,2,2.10
9471,recklessly,0,2.10
9472,restraint,2,2.10
9473,reasoned,2,2.10
9474,reference,2,2.10
9475,individual,2,2.10
9476,representations,0,2.10
9477,confirmable,6,2.10
9478,prisoner,4,2.10
9479,beauvaiswhich,0,2.10
9480,eventide,2,2.10
9481,peoplehe,0,2.10
9482,alarming,2,2.10
9483,gathered,2,2.10
9484,dismount,0,2.10
9485,postingyard,2,2.10
9486,emigrant,4,2.10
9487,swinging,2,2.10
9488,resuming,4,2.10
9489,emigrant,4,2.10
9490,emigrant,4,2.10
9491,aristocrat,2,2.10
9492,postmaster,2,2.10
9493,interposed,2,2.10
9494,evidently,2,2.10
9495,soothingly,2,2.10
9496,repeated,2,2.10
9497,swinging,2,2.10
9498,condemned,4,2.10
9499,approval,2,2.10
9500,checking,2,2.10
9501,postmaster,2,2.10
9502,composedly,2,2.10
9503,yourselves,8,2.10
9504,deceived,0,2.10
9505,postmaster,2,2.10
9506,postmaster,2,2.10
9507,postmaster,2,2.10
9508,property,2,2.10
9509,emigrants,0,2.10
9510,fourteenth,6,2.10
9511,everybody,2,2.10
9512,othersif,2,2.10
9513,alreadybanishing,0,2.10
9514,emigrants,2,2.10
9515,condemning,2,2.10
9516,postmaster,2,2.10
9517,shrugging,0,2.10
9518,shoulders,2,2.10
9519,observable,2,2.10
9520,familiar,2,2.10
9521,spurring,6,2.10
9522,cottages,0,2.10
9523,darkness,2,2.10
9524,glittering,2,2.10
9525,circling,2,2.10
9526,shrivelled,2,2.10
9527,together,2,2.10
9528,beauvais,2,2.10
9529,solitude,2,2.10
9530,loneliness,2,2.10
9531,jingling,2,2.10
9532,untimely,4,2.10
9533,impoverished,2,2.10
9534,diversified,4,2.10
9535,blackened,6,2.10
9536,emergence,8,2.11
9537,ambuscade,0,2.11
9538,daylight,2,2.11
9539,strongly,2,2.11
9540,prisoner,4,2.11
9541,demanded,2,2.11
9542,resolutelooking,0,2.11
9543,authority,4,2.11
9544,summoned,2,2.11
9545,naturally,2,2.11
9546,disagreeable,2,2.11
9547,requested,2,2.11
9548,traveller,2,2.11
9549,disturbed,2,2.11
9550,repeated,2,2.11
9551,personage,4,2.11
9552,whatever,2,2.11
9553,prisoner,4,2.11
9554,produced,6,2.11
9555,gabelles,2,2.11
9556,personage,6,2.11
9557,authority,4,2.11
9558,disorder,2,2.11
9559,surprise,2,2.11
9560,attention,2,2.11
9561,escorted,2,2.11
9562,guardroom,22,2.11
9563,meanwhile,2,2.11
9564,suspense,2,2.11
9565,observed,2,2.11
9566,soldiers,2,2.11
9567,patriots,2,2.11
9568,outnumbering,0,2.11
9569,peasants,2,2.11
9570,bringing,2,2.11
9571,supplies,2,2.11
9572,traffickers,2,2.11
9573,homeliest,2,2.11
9574,difficult,2,2.11
9575,numerous,2,2.11
9576,vehicles,4,2.11
9577,previous,2,2.11
9578,identification,2,2.11
9579,filtered,12,2.11
9580,examination,2,2.11
9581,together,2,2.11
9582,loitered,10,2.11
9583,tricolour,0,2.11
9584,universal,4,2.11
9585,halfhour,4,2.11
9586,confronted,2,2.11
9587,authority,4,2.11
9588,directed,2,2.11
9589,delivered,6,2.11
9590,escorted,2,2.11
9591,requested,2,2.11
9592,dismount,2,2.11
9593,patriots,2,2.11
9594,entering,6,2.11
9595,accompanied,2,2.11
9596,conductor,4,2.11
9597,guardroom,24,2.11
9598,smelling,2,2.11
9599,soldiers,2,2.11
9600,patriots,2,2.11
9601,sleeping,2,2.11
9602,drunkenness,4,2.11
9603,sobriety,0,2.11
9604,standing,2,2.11
9605,guardhouse,2,2.11
9606,oillamps,2,2.11
9607,overcast,6,2.11
9608,correspondingly,2,2.11
9609,uncertain,2,2.11
9610,condition,2,2.11
9611,registers,0,2.11
9612,presided,2,2.11
9613,conductor,4,2.11
9614,emigrant,4,2.11
9615,evremonde,2,2.11
9616,evremonde,2,2.11
9617,thirtyseven,4,2.11
9618,evremonde,2,2.11
9619,evremonde,2,2.11
9620,consigned,2,2.11
9621,evremonde,2,2.11
9622,exclaimed,2,2.11
9623,evremonde,2,2.11
9624,offences,2,2.11
9625,voluntarily,4,2.11
9626,response,2,2.11
9627,fellowcountryman,0,2.11
9628,opportunity,2,2.11
9629,emigrants,2,2.11
9630,evremonde,2,2.11
9631,finished,2,2.11
9632,motioned,2,2.11
9633,prisoner,4,2.11
9634,accompany,2,2.11
9635,prisoner,4,2.11
9636,patriots,2,2.11
9637,attended,2,2.11
9638,guardhouse,2,2.11
9639,daughter,2,2.11
9640,prisoner,4,2.11
9641,bastille,6,2.12
9642,surprise,2,2.12
9643,wineshop,2,2.12
9644,possibly,4,2.12
9645,reminder,2,2.12
9646,impatience,2,2.12
9647,newlyborn,2,2.12
9648,guillotine,2,2.12
9649,speaking,2,2.12
9650,straight,4,2.12
9651,unprecedented,2,2.12
9652,absolutely,2,2.12
9653,straight,4,2.12
9654,question,2,2.12
9655,according,2,2.12
9656,unjustly,0,2.12
9657,communication,2,2.12
9658,prejudged,0,2.12
9659,presenting,4,2.12
9660,similarly,4,2.12
9661,thoughtof,0,2.12
9662,softening,2,2.12
9663,therefore,2,2.12
9664,importance,2,2.12
9665,importance,2,2.12
9666,communicate,2,2.12
9667,tellsons,2,2.12
9668,gentleman,2,2.12
9669,doggedly,0,2.12
9670,rejoined,2,2.11
9671,hopeless,2,2.11
9672,spectacle,4,2.12
9673,prisoners,2,2.12
9674,children,2,2.12
9675,scarcely,2,2.12
9676,aristocrat,2,2.12
9677,otherwise,2,2.12
9678,remarkable,2,2.12
9679,labourer,0,2.11
9680,addressing,2,2.11
9681,audience,2,2.11
9682,ambassadors,0,2.11
9683,beauvais,2,2.11
9684,absolutely,2,2.11
9685,universal,4,2.11
9686,watchfulness,2,2.11
9687,completely,2,2.11
9688,isolated,2,2.11
9689,developed,0,2.11
9690,themselves,2,2.11
